#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/18,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.98;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.75;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
179.97;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
239.69;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
299.88;12;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
359.72;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
419.96;13;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
479.98;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
539.97;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/16,Rest/0
599.78;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/16,Rest/0
659.77;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
719.96;13;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
780;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
839.97;11;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
899.88;11;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
959.66;13;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
1019.97;11;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
1079.9;12;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
1139.72;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
1200;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/16,Rest/0
1259.82;9;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/13,Rest/0
1319.75;2;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/2,Rest/9
1379.66;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1439.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1499.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1559.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1619.7;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1679.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1739.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1799.7;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1859.6;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
