#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/18,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.93;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.97;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
179.8;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
239.91;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/16,Rest/0
299.6;11;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
359.98;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
419.6;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
479.73;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
539.94;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
599.97;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
659.98;6;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/11,Rest/0
720;2;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/3,Rest/10
779.89;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
839.65;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
899.82;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
959.99;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1019.89;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1079.77;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1139.77;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1199.93;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1259.58;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1319.7;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1379.97;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1439.93;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1499.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1559.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1619.76;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1679.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1739.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1799.62;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1859.77;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1919.97;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1979.97;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2039.97;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2099.74;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2159.9;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2219.9;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
