#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/18,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/12
119.74;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/10
179.61;1;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/6,Rest/8
239.99;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/0,Rest/15
299.76;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/11
359.93;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/12
419.87;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/0,Rest/16
479.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
539.82;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
599.89;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
660;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
719.78;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
779.99;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
839.87;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
899.89;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
959.72;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1019.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1079.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1139.8;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1199.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1259.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1319.89;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1379.64;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1439.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1499.88;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1559.9;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1619.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1679.82;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1739.73;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
