#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/18,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.98;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
179.99;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
240;11;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
299.96;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
359.86;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
419.65;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
479.97;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
539.96;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/17,Rest/0
599.96;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/0
659.86;10;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/12,Rest/0
719.87;0;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/1,Rest/9
779.66;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
839.67;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
899.64;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
959.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1019.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1079.64;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1139.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1199.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1259.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1319.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1379.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1439.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1499.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1559.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1619.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1679.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1739.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1799.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1859.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1919.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
1979.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2039.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2099.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2159.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2219.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2279.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2339.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2399.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2459.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2519.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2579.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2639.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2699.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2759.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2819.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2879.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2939.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
2999.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
3059.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
3119.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
3179.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
3239.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/18
